customer_id,company_name,industry,company_size,country,plan_id,plan_name,monthly_price,max_users,plan_tier_order,signup_date,signup_year,signup_quarter,signup_month,signup_cohort,days_since_signup,month,revenue_year,revenue_month,revenue_yearmonth,base_revenue,discount,discount_pct,expansion_revenue,has_expansion,subscription_revenue,net_revenue,revenue_segment,rev_per_active_user,usage_based_price_sim,active_users,sessions,login_count,feature_usage,top_feature,seat_utilization_pct,low_usage_flag,tenure_months,tenure_band,renewal_status,is_at_risk,is_churned,churn_date,churn_reason,months_to_churn,size_plan_segment
C1103,Company_C1103,Retail,Medium,USA,P002,Pro,79,20,2,2021-09-19,2021,Q3,9,2021Q3,986,2024-06-01,2024,6,2024-06,79,8.54,10.81,0.0,0,70.46,70.46,Low,11.74,68,6,37,76,3.5,Reports,30.0,0,33,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2023-05-01,2023,5,2023-05,29,1.71,5.9,44.01,1,71.3,115.31,Low,71.3,28,1,6,9,5.3,Dashboard,20.0,0,0,0-3 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2023-06-01,2023,6,2023-06,29,0.83,2.86,0.0,0,28.17,28.17,Low,14.08,36,2,11,31,4.1,Dashboard,40.0,0,1,0-3 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2023-07-01,2023,7,2023-07,29,0.92,3.17,0.0,0,28.08,28.08,Low,14.04,36,2,9,17,2.6,Collaboration,40.0,0,2,0-3 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2023-08-01,2023,8,2023-08,29,1.51,5.21,0.0,0,27.49,27.49,Low,13.74,36,2,12,21,5.8,Collaboration,40.0,0,3,0-3 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2023-09-01,2023,9,2023-09,29,1.69,5.83,0.0,0,27.31,27.31,Low,13.66,36,2,6,17,2.4,AI Insights,40.0,0,4,4-6 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2023-10-01,2023,10,2023-10,29,1.25,4.31,0.0,0,27.75,27.75,Low,13.88,36,2,14,30,3.4,Collaboration,40.0,0,5,4-6 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2023-11-01,2023,11,2023-11,29,0.9,3.1,0.0,0,28.1,28.1,Low,14.05,36,2,9,14,5.3,Dashboard,40.0,0,6,4-6 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2023-12-01,2023,12,2023-12,29,1.2,4.14,0.0,0,27.8,27.8,Low,13.9,36,2,4,10,4.8,Reports,40.0,1,7,7-12 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2024-01-01,2024,1,2024-01,29,2.43,8.38,42.95,1,69.52,112.47,Low,34.76,36,2,9,14,2.5,Data Export,40.0,0,8,7-12 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2024-02-01,2024,2,2024-02,29,2.62,9.03,0.0,0,26.38,26.38,Low,13.19,36,2,13,21,5.3,Automation,40.0,0,9,7-12 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2024-03-01,2024,3,2024-03,29,1.35,4.66,0.0,0,27.65,27.65,Low,13.82,36,2,7,14,2.7,Data Export,40.0,0,10,7-12 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2024-04-01,2024,4,2024-04,29,1.06,3.66,0.0,0,27.94,27.94,Low,27.94,28,1,7,11,5.3,AI Insights,20.0,0,11,7-12 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2024-05-01,2024,5,2024-05,29,1.18,4.07,0.0,0,27.82,27.82,Low,13.91,36,2,6,16,5.0,API Access,40.0,0,12,7-12 months,Active,0,0,,Not Churned,,Medium + Basic
C1104,Company_C1104,SaaS/Tech,Medium,USA,P001,Basic,29,5,1,2023-05-17,2023,Q2,5,2023Q2,381,2024-06-01,2024,6,2024-06,29,1.22,4.21,0.0,0,27.78,27.78,Low,27.78,28,1,5,12,4.0,Dashboard,20.0,0,13,13-24 months,Active,0,0,,Not Churned,,Medium + Basic
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2023-05-01,2023,5,2023-05,79,5.93,7.51,0.0,0,73.07,73.07,Low,14.61,60,5,15,24,2.8,Reports,25.0,0,0,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2023-06-01,2023,6,2023-06,79,5.58,7.06,0.0,0,73.42,73.42,Low,18.36,52,4,15,25,3.5,Automation,20.0,0,1,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2023-07-01,2023,7,2023-07,79,4.54,5.75,0.0,0,74.46,74.46,Low,10.64,76,7,26,58,4.0,Dashboard,35.0,0,2,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2023-08-01,2023,8,2023-08,79,5.53,7.0,0.0,0,73.47,73.47,Low,14.69,60,5,21,49,2.0,Integrations,25.0,0,3,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2023-09-01,2023,9,2023-09,79,6.04,7.65,0.0,0,72.96,72.96,Low,12.16,68,6,19,46,3.3,Integrations,30.0,0,4,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2023-10-01,2023,10,2023-10,79,6.55,8.29,0.0,0,72.45,72.45,Low,12.08,68,6,13,26,2.1,Collaboration,30.0,0,5,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2023-11-01,2023,11,2023-11,79,6.91,8.75,0.0,0,72.09,72.09,Low,18.02,52,4,13,31,2.8,Dashboard,20.0,0,6,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2023-12-01,2023,12,2023-12,79,4.8,6.08,0.0,0,74.2,74.2,Low,18.55,52,4,9,26,3.3,Automation,20.0,0,7,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2024-01-01,2024,1,2024-01,79,9.92,12.56,0.0,0,69.08,69.08,Low,17.27,52,4,18,33,2.6,Collaboration,20.0,0,8,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2024-02-01,2024,2,2024-02,79,10.46,13.24,0.0,0,68.54,68.54,Low,13.71,60,5,6,11,3.8,Collaboration,25.0,0,9,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2024-03-01,2024,3,2024-03,79,6.64,8.41,0.0,0,72.36,72.36,Low,10.34,76,7,31,50,3.7,Reports,35.0,0,10,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2024-04-01,2024,4,2024-04,79,6.82,8.63,0.0,0,72.18,72.18,Low,12.03,68,6,19,46,3.7,Collaboration,30.0,0,11,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2024-05-01,2024,5,2024-05,79,6.9,8.73,0.0,0,72.1,72.1,Low,14.42,60,5,6,16,1.7,Reports,25.0,0,12,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1105,Company_C1105,Logistics,Small,Canada,P002,Pro,79,20,2,2023-05-17,2023,Q2,5,2023Q2,381,2024-06-01,2024,6,2024-06,79,6.25,7.91,0.0,0,72.75,72.75,Low,18.19,52,4,7,18,4.0,Reports,20.0,0,13,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2021-09-01,2021,9,2021-09,149,25.69,17.24,0.0,0,123.31,123.31,Mid,3.52,300,35,233,499,7.8,Dashboard,70.0,0,0,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2021-10-01,2021,10,2021-10,149,28.09,18.85,0.0,0,120.91,120.91,Mid,3.27,316,37,215,448,3.5,AI Insights,74.0,0,1,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2021-11-01,2021,11,2021-11,149,29.78,19.99,0.0,0,119.22,119.22,Mid,4.11,252,29,226,391,6.6,Automation,58.0,0,2,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2021-12-01,2021,12,2021-12,149,30.36,20.38,0.0,0,118.64,118.64,Mid,5.16,204,23,67,138,6.8,Dashboard,46.0,0,3,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-01-01,2022,1,2022-01,149,37.91,25.44,0.0,0,111.09,111.09,Mid,5.55,180,20,76,170,6.3,AI Insights,40.0,0,4,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-02-01,2022,2,2022-02,149,36.56,24.54,0.0,0,112.44,112.44,Mid,5.35,188,21,197,494,7.9,Dashboard,42.0,0,5,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-03-01,2022,3,2022-03,149,26.92,18.07,0.0,0,122.08,122.08,Mid,3.49,300,35,257,554,7.3,Dashboard,70.0,0,6,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-04-01,2022,4,2022-04,149,26.29,17.64,0.0,0,122.71,122.71,Mid,5.34,204,23,197,476,7.3,Reports,46.0,0,7,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-05-01,2022,5,2022-05,149,26.74,17.95,0.0,0,122.26,122.26,Mid,4.37,244,28,242,371,4.9,Automation,56.0,0,8,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-06-01,2022,6,2022-06,149,26.22,17.6,99.7,1,222.48,322.18,High,7.95,244,28,187,515,5.1,Automation,56.0,0,9,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-07-01,2022,7,2022-07,149,27.18,18.24,0.0,0,121.82,121.82,Mid,5.08,212,24,181,539,4.4,Automation,48.0,0,10,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-08-01,2022,8,2022-08,149,31.24,20.97,0.0,0,117.76,117.76,Mid,5.61,188,21,124,324,4.7,Collaboration,42.0,0,11,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-09-01,2022,9,2022-09,149,30.73,20.62,0.0,0,118.27,118.27,Mid,3.38,300,35,230,643,3.5,Automation,70.0,0,12,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-10-01,2022,10,2022-10,149,26.96,18.09,98.97,1,221.01,319.98,High,7.13,268,31,118,209,4.6,Collaboration,62.0,0,13,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-11-01,2022,11,2022-11,149,26.99,18.11,0.0,0,122.01,122.01,Mid,3.49,300,35,186,527,6.9,Reports,70.0,0,14,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2022-12-01,2022,12,2022-12,149,29.17,19.58,92.25,1,212.08,304.33,High,5.73,316,37,233,533,4.1,Collaboration,74.0,0,15,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-01-01,2023,1,2023-01,149,37.44,25.13,109.65,1,221.21,330.86,High,9.62,204,23,132,316,3.2,Integrations,46.0,0,16,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-02-01,2023,2,2023-02,149,34.65,23.26,0.0,0,114.35,114.35,Mid,4.97,204,23,142,402,7.6,Collaboration,46.0,0,17,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-03-01,2023,3,2023-03,149,25.71,17.26,0.0,0,123.29,123.29,Mid,5.6,196,22,112,326,6.8,Reports,44.0,0,18,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-04-01,2023,4,2023-04,149,30.67,20.58,0.0,0,118.33,118.33,Mid,3.03,332,39,125,303,3.7,Integrations,78.0,0,19,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-05-01,2023,5,2023-05,149,30.61,20.54,0.0,0,118.39,118.39,Mid,4.23,244,28,72,131,4.7,Collaboration,56.0,0,20,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-06-01,2023,6,2023-06,149,30.34,20.36,0.0,0,118.66,118.66,Mid,3.39,300,35,143,320,5.9,Reports,70.0,0,21,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-07-01,2023,7,2023-07,149,26.74,17.95,0.0,0,122.26,122.26,Mid,3.6,292,34,129,363,7.2,Dashboard,68.0,0,22,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-08-01,2023,8,2023-08,149,28.31,19.0,86.42,1,207.11,293.53,High,5.31,332,39,242,374,6.5,API Access,78.0,0,23,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-09-01,2023,9,2023-09,149,28.79,19.32,0.0,0,120.21,120.21,Mid,4.29,244,28,171,362,7.5,Reports,56.0,0,24,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-10-01,2023,10,2023-10,149,28.46,19.1,0.0,0,120.54,120.54,Mid,4.31,244,28,163,418,3.7,Reports,56.0,0,25,25+ months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-11-01,2023,11,2023-11,149,25.87,17.36,0.0,0,123.13,123.13,Mid,3.52,300,35,116,243,3.7,Reports,70.0,0,26,25+ months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2023-12-01,2023,12,2023-12,149,29.94,20.09,0.0,0,119.06,119.06,Mid,3.22,316,37,242,537,3.4,Reports,74.0,0,27,25+ months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2024-01-01,2024,1,2024-01,149,37.74,25.33,0.0,0,111.26,111.26,Mid,3.71,260,30,73,120,6.8,Reports,60.0,0,28,25+ months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2024-02-01,2024,2,2024-02,149,37.58,25.22,0.0,0,111.42,111.42,Mid,3.18,300,35,177,312,3.7,Reports,70.0,0,29,25+ months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2024-03-01,2024,3,2024-03,149,30.91,20.74,0.0,0,118.09,118.09,Mid,4.92,212,24,123,197,5.2,API Access,48.0,0,30,25+ months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2024-04-01,2024,4,2024-04,149,25.97,17.43,0.0,0,123.03,123.03,Mid,5.59,196,22,114,176,4.2,Reports,44.0,0,31,25+ months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2024-05-01,2024,5,2024-05,149,26.97,18.1,0.0,0,122.03,122.03,Mid,5.81,188,21,142,298,6.8,Collaboration,42.0,0,32,25+ months,Active,0,0,,Not Churned,,Large + Business
C1106,Company_C1106,Manufacturing,Large,USA,P003,Business,149,50,3,2021-09-15,2021,Q3,9,2021Q3,990,2024-06-01,2024,6,2024-06,149,30.47,20.45,73.35,1,191.88,265.23,High,7.38,228,26,195,371,7.9,Data Export,52.0,0,33,25+ months,Active,0,0,,Not Churned,,Large + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2023-03-01,2023,3,2023-03,149,23.54,15.8,0.0,0,125.46,125.46,Mid,7.38,156,17,67,197,3.8,AI Insights,34.0,0,0,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2023-04-01,2023,4,2023-04,149,22.62,15.18,0.0,0,126.38,126.38,Mid,4.51,244,28,192,567,6.0,API Access,56.0,0,1,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2023-05-01,2023,5,2023-05,149,20.84,13.99,0.0,0,128.16,128.16,Mid,8.01,148,16,51,78,3.4,Collaboration,32.0,0,2,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2023-06-01,2023,6,2023-06,149,24.04,16.13,0.0,0,124.96,124.96,Mid,6.58,172,19,104,199,3.6,Integrations,38.0,0,3,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2023-07-01,2023,7,2023-07,149,22.2,14.9,0.0,0,126.8,126.8,Mid,5.07,220,25,151,232,3.2,Dashboard,50.0,0,4,4-6 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2023-08-01,2023,8,2023-08,149,21.21,14.23,0.0,0,127.79,127.79,Mid,7.99,148,16,80,169,5.9,Dashboard,32.0,0,5,4-6 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2023-09-01,2023,9,2023-09,149,24.77,16.62,39.58,1,163.81,203.39,High,6.3,228,26,181,534,3.8,Integrations,52.0,0,6,4-6 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2023-10-01,2023,10,2023-10,149,24.13,16.19,46.7,1,171.57,218.27,High,6.13,244,28,154,390,4.7,AI Insights,56.0,0,7,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2023-11-01,2023,11,2023-11,149,23.37,15.68,0.0,0,125.63,125.63,Mid,4.83,228,26,151,408,3.8,Integrations,52.0,0,8,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2023-12-01,2023,12,2023-12,149,21.66,14.54,0.0,0,127.34,127.34,Mid,5.54,204,23,123,345,5.8,Reports,46.0,0,9,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2024-01-01,2024,1,2024-01,149,31.0,20.81,0.0,0,118.0,118.0,Mid,4.72,220,25,105,311,4.5,Reports,50.0,0,10,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2024-02-01,2024,2,2024-02,149,30.9,20.74,0.0,0,118.1,118.1,Mid,4.54,228,26,131,213,4.9,Data Export,52.0,0,11,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2024-03-01,2024,3,2024-03,149,20.78,13.95,0.0,0,128.22,128.22,Mid,8.55,140,15,36,64,5.3,Collaboration,30.0,0,12,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2024-04-01,2024,4,2024-04,149,19.42,13.03,0.0,0,129.58,129.58,Mid,4.8,236,27,158,461,3.3,Collaboration,54.0,0,13,13-24 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2024-05-01,2024,5,2024-05,149,24.9,16.71,0.0,0,124.1,124.1,Mid,5.17,212,24,116,206,5.1,API Access,48.0,0,14,13-24 months,Active,0,0,,Not Churned,,Medium + Business
C1107,Company_C1107,EdTech,Medium,Germany,P003,Business,149,50,3,2023-03-18,2023,Q1,3,2023Q1,441,2024-06-01,2024,6,2024-06,149,21.16,14.2,0.0,0,127.84,127.84,Mid,6.09,188,21,39,83,5.3,Data Export,42.0,0,15,13-24 months,Active,0,0,,Not Churned,,Medium + Business
C1108,Company_C1108,EdTech,Large,USA,P003,Business,149,50,3,2021-06-03,2021,Q2,6,2021Q2,1094,2021-06-01,2021,6,2021-06,149,38.78,26.03,0.0,0,110.22,110.22,Mid,4.24,228,26,186,372,6.6,Reports,52.0,0,0,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1108,Company_C1108,EdTech,Large,USA,P003,Business,149,50,3,2021-06-03,2021,Q2,6,2021Q2,1094,2021-07-01,2021,7,2021-07,149,39.39,26.44,63.88,1,173.49,237.37,High,7.54,204,23,213,400,6.1,API Access,46.0,0,1,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1108,Company_C1108,EdTech,Large,USA,P003,Business,149,50,3,2021-06-03,2021,Q2,6,2021Q2,1094,2021-08-01,2021,8,2021-08,149,36.16,24.27,0.0,0,112.84,112.84,Mid,3.64,268,31,139,382,7.9,AI Insights,62.0,0,2,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1108,Company_C1108,EdTech,Large,USA,P003,Business,149,50,3,2021-06-03,2021,Q2,6,2021Q2,1094,2021-09-01,2021,9,2021-09,149,38.11,25.58,0.0,0,110.89,110.89,Mid,3.82,252,29,214,632,7.3,Dashboard,58.0,0,3,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1108,Company_C1108,EdTech,Large,USA,P003,Business,149,50,3,2021-06-03,2021,Q2,6,2021Q2,1094,2021-10-01,2021,10,2021-10,149,35.9,24.09,97.95,1,211.05,309.0,High,8.12,228,26,156,460,3.7,Data Export,52.0,0,4,4-6 months,Active,0,0,,Not Churned,,Large + Business
